"term.id"	"term.name"	"term.count"	"term.expected"	"term.var"	"p.value"	"p.value.adjusted"	"ts.M"	"ts.N"	"ts.n"	"enrichment.type"
"GO:0006897"	"endocytosis"	1	0.262680412371134	0.258685908449414	0.0278525656775798	0.0324232431221057	49	4850	26	"go.process"
"GO:0007219"	"Notch signaling pathway"	1	0.284123711340206	0.279570004761285	0.0322136739658241	0.0371193095951374	53	4850	26	"go.process"
"GO:0006928"	"movement of cell or subcellular component"	1	0.284123711340206	0.279570004761285	0.0322136739658241	0.0371193095951374	53	4850	26	"go.process"
"GO:0007265"	"Ras protein signal transduction"	1	0.289484536082474	0.284785530709431	0.0333437921776427	0.0382274789107318	54	4850	26	"go.process"
"GO:0006461"	"protein complex assembly"	1	0.30020618556701	0.29520998484994	0.035650526276234	0.0406666807271614	56	4850	26	"go.process"
"GO:0071260"	"cellular response to mechanical stimulus"	1	0.310927835051546	0.305625641982735	0.0380180292359067	0.0431504631827541	58	4850	26	"go.process"
"GO:0007166"	"cell surface receptor signaling pathway"	2	0.82020618556701	0.79023630253049	0.0470799689553064	0.0531699151883311	153	4850	26	"go.process"
"GO:0050731"	"positive regulation of peptidyl-tyrosine phosphorylation"	1	0.364536082474227	0.357571972531006	0.0507169477965833	0.056993797771408	68	4850	26	"go.process"
"GO:0043524"	"negative regulation of neuron apoptotic process"	1	0.380618556701031	0.373112986282884	0.0547896827159755	0.061267280672544	71	4850	26	"go.process"
"GO:0007507"	"heart development"	1	0.423505154639175	0.414458922536377	0.0661928162719745	0.0736557318320501	79	4850	26	"go.process"
"GO:0015031"	"protein transport"	1	0.428865979381443	0.419617267934386	0.0676708329315857	0.0745693159003396	80	4850	26	"go.process"
"GO:0043123"	"positive regulation of I-kappaB kinase/NF-kappaB signaling"	1	0.428865979381443	0.419617267934386	0.0676708329315857	0.0745693159003396	80	4850	26	"go.process"
"GO:0007283"	"spermatogenesis"	1	0.439587628865979	0.429927360974619	0.0706602498849661	0.0774873271685377	82	4850	26	"go.process"
"GO:0051607"	"defense response to virus"	1	0.450309278350515	0.440228657007138	0.0736931743322394	0.0804247623722035	84	4850	26	"go.process"
"GO:0007399"	"nervous system development"	1	0.455670103092783	0.445376006145505	0.0752255797939548	0.0817043378623337	85	4850	26	"go.process"
"GO:0000187"	"activation of MAPK activity"	1	0.461030927835052	0.450521156031944	0.0767684179866031	0.0829830042045662	86	4850	26	"go.process"
"GO:0000122"	"negative regulation of transcription from RNA polymerase II promoter"	2	1.00783505154639	0.963773774068921	0.0775482585876724	0.0834286952578276	188	4850	26	"go.process"
"GO:0007411"	"axon guidance"	1	0.482474226804124	0.471079763058415	0.0830412029312524	0.088916759742426	90	4850	26	"go.process"
"GO:0045893"	"positive regulation of transcription, DNA-templated"	2	1.09896907216495	1.04709133374953	0.0948774016779253	0.101113475027648	205	4850	26	"go.process"
"GO:0030198"	"extracellular matrix organization"	1	0.557525773195876	0.542757781908087	0.106162967836806	0.112612120088574	104	4850	26	"go.process"
"GO:0030335"	"positive regulation of cell migration"	1	0.621855670103093	0.603853000478408	0.127222506452688	0.134323297510513	116	4850	26	"go.process"
"GO:0045892"	"negative regulation of transcription, DNA-templated"	1	0.627216494845361	0.608929973555067	0.129021991087382	0.135592555448314	117	4850	26	"go.process"
"GO:0006355"	"regulation of transcription, DNA-templated"	1	0.675463917525773	0.654523764908221	0.145488003327836	0.152192519610225	126	4850	26	"go.process"
"GO:0010628"	"positive regulation of gene expression"	1	0.729072164948454	0.704974604145196	0.164287495833272	0.171070007129141	136	4850	26	"go.process"
"GO:0008283"	"cell proliferation"	1	0.836288659793814	0.805216507040632	0.203096133038393	0.210515169861713	156	4850	26	"go.process"
"GO:0007155"	"cell adhesion"	1	0.863092783505155	0.830139529518968	0.212985460942745	0.21976227106365	161	4850	26	"go.process"
"GO:0055114"	"oxidation-reduction process"	2	1.62969072164948	1.51966548849328	0.220749455454351	0.226742653339989	304	4850	26	"go.process"
"GO:0045944"	"positive regulation of transcription from RNA polymerase II promoter"	2	1.75298969072165	1.62636989318025	0.254133821138977	0.259857555849315	327	4850	26	"go.process"
"GO:0042493"	"response to drug"	1	1.02927835051546	0.983435086308614	0.275170368889185	0.280106160259394	192	4850	26	"go.process"
"GO:0043066"	"negative regulation of apoptotic process"	1	1.10969072164948	1.05685161380767	0.305416432967054	0.309506831622863	207	4850	26	"go.process"
"GO:0043547"	"positive regulation of GTPase activity"	1	1.33484536082474	1.25978538624675	0.388820951882602	0.392277138121559	249	4850	26	"go.process"
"GO:0007165"	"signal transduction"	2	3.20577319587629	2.7960145406386	0.638505266889282	0.64133051143304	598	4850	26	"go.process"
"GO:0007186"	"G-protein coupled receptor signaling pathway"	1	3.23257731958763	2.81607721635523	0.8520752493922	0.8520752493922	603	4850	26	"go.process"
"pancreatic cancer"	"pancreatic cancer"	1	0.0193050193050193	0.0190816973861416	7.46809257447555e-05	0.000224042777234266	5	518	2	"diseases.omim"
"prostate cancer"	"prostate cancer"	1	0.0231660231660232	0.0228534013139287	0.000112021388617133	0.000224042777234266	6	518	2	"diseases.omim"
"breast cancer"	"breast cancer"	1	0.0579150579150579	0.0561292034223933	0.000784149720319932	0.00104553296042658	15	518	2	"diseases.omim"
"colorectal cancer"	"colorectal cancer"	1	0.0888030888030888	0.0846959550648042	0.00188942742134231	0.00188942742134231	23	518	2	"diseases.omim"
"lung cancer"	"lung cancer"	4	0.477946017116524	0.438425091054993	1.66783031259374e-05	0.000933984975052494	121	1519	6	"diseases.gad"
"mesothelioma cancer"	"mesothelioma cancer"	1	0.0236998025016458	0.0235284348159545	0.00019378730176141	0.00542604444931948	6	1519	6	"diseases.gad"
"adenomas cancer"	"adenomas cancer"	1	0.0789993416721527	0.0777024097579108	0.0023947462636904	0.0111754825638885	20	1519	6	"diseases.gad"
"cancer"	"cancer"	2	0.292297564186965	0.277142050547478	0.00199804572605595	0.0111754825638885	74	1519	6	"diseases.gad"
"cervical cancer"	"cervical cancer"	2	0.308097432521396	0.291314057770836	0.00233053108473055	0.0111754825638885	78	1519	6	"diseases.gad"
"esophageal cancer"	"esophageal cancer"	2	0.248847926267281	0.237741382330675	0.00124473830596144	0.0111754825638885	63	1519	6	"diseases.gad"
"glioma cancer"	"glioma cancer"	1	0.0473996050032916	0.0468702594416965	0.000843694523105045	0.0111754825638885	12	1519	6	"diseases.gad"
"laryngeal cancer"	"laryngeal cancer"	1	0.0750493745885451	0.0738665336257658	0.00215908464290998	0.0111754825638885	19	1519	6	"diseases.gad"
"nervous system"	"nervous system"	2	0.28439763001975	0.270024945237431	0.00184389707583637	0.0111754825638885	72	1519	6	"diseases.gad"
"neuropathy"	"neuropathy"	1	0.0631994733377222	0.062327803530962	0.00152319854322834	0.0111754825638885	16	1519	6	"diseases.gad"
"sarcoma cancer"	"sarcoma cancer"	1	0.0552995391705069	0.0546093987191188	0.00115917789906614	0.0111754825638885	14	1519	6	"diseases.gad"
"squamous cancer"	"squamous cancer"	1	0.0473996050032916	0.0468702594416965	0.000843694523105045	0.0111754825638885	12	1519	6	"diseases.gad"
"bone cancer"	"bone cancer"	1	0.0947992100065833	0.0929940781225431	0.00345415865878809	0.0121258146679154	24	1519	6	"diseases.gad"
"breast cancer"	"breast cancer"	3	0.78604344963792	0.680816177291795	0.00346451847654726	0.0121258146679154	199	1519	6	"diseases.gad"
"pemphigus"	"pemphigus"	1	0.0947992100065833	0.0929940781225431	0.00345415865878809	0.0121258146679154	24	1519	6	"diseases.gad"
"skin cancer"	"skin cancer"	1	0.0947992100065833	0.0929940781225431	0.00345415865878809	0.0121258146679154	24	1519	6	"diseases.gad"
"thyroid cancer"	"thyroid cancer"	1	0.0987491770901909	0.0968040361727142	0.00374788069665632	0.0123459599419267	25	1519	6	"diseases.gad"
"glaucoma"	"glaucoma"	1	0.110599078341014	0.108202808624859	0.00469730720012498	0.0138446949056315	28	1519	6	"diseases.gad"
"stomach cancer"	"stomach cancer"	2	0.391046741277156	0.36435639638983	0.00465194954881494	0.0138446949056315	99	1519	6	"diseases.gad"
"brain cancer"	"brain cancer"	1	0.114549045424621	0.111992032209451	0.00503632407523777	0.0141017074106657	29	1519	6	"diseases.gad"
"cytogenetic"	"cytogenetic"	1	0.126398946675444	0.123328601264858	0.00612011349543732	0.0163203026544995	32	1519	6	"diseases.gad"
"nasopharyngeal cancer"	"nasopharyngeal cancer"	1	0.13429888084266	0.130860395886488	0.00689762742374144	0.0167942232925879	34	1519	6	"diseases.gad"
"oral cancer"	"oral cancer"	1	0.13429888084266	0.130860395886488	0.00689762742374144	0.0167942232925879	34	1519	6	"diseases.gad"
"pancreatic cancer"	"pancreatic cancer"	1	0.142198815009875	0.13837145604254	0.00771854892863224	0.0180099475001419	36	1519	6	"diseases.gad"
"skin"	"skin"	1	0.146148782093483	0.142119210695973	0.00814513244666028	0.018245096680519	37	1519	6	"diseases.gad"
"compound"	"compound"	1	0.157998683344305	0.153331372957905	0.00948863430103832	0.0204370584945441	40	1519	6	"diseases.gad"
"autonomic nervous system"	"autonomic nervous system"	1	0.169848584595128	0.164496882672284	0.0109264775443542	0.0213293536845542	43	1519	6	"diseases.gad"
"bone related other"	"bone related other"	1	0.169848584595128	0.164496882672284	0.0109264775443542	0.0213293536845542	43	1519	6	"diseases.gad"
"secretion"	"secretion"	1	0.173798551678736	0.168208352010954	0.0114264394738683	0.0213293536845542	44	1519	6	"diseases.gad"
"uropoiesis reproduction"	"uropoiesis reproduction"	1	0.173798551678736	0.168208352010954	0.0114264394738683	0.0213293536845542	44	1519	6	"diseases.gad"
"chronic obstructive pulmonary disease"	"chronic obstructive pulmonary disease"	1	0.177748518762344	0.17191463773323	0.0119366410651316	0.0215629645047539	45	1519	6	"diseases.gad"
"breath"	"breath"	1	0.189598420013167	0.183002393201687	0.0135280830118945	0.0236741452708154	48	1519	6	"diseases.gad"
"protein metabolites"	"protein metabolites"	1	0.197498354180382	0.190368312098684	0.0146391444493111	0.0248421845200431	50	1519	6	"diseases.gad"
"restenosis"	"restenosis"	1	0.205398288347597	0.197713496530102	0.0157897318283358	0.0260066171290236	52	1519	6	"diseases.gad"
"cardiovascular abnormal lack detail labels"	"cardiovascular abnormal lack detail labels"	1	0.240947992100066	0.230510237459942	0.0214439324567483	0.0324556815561596	61	1519	6	"diseases.gad"
"longevity"	"longevity"	1	0.236998025016458	0.226886889599984	0.0207779525693841	0.0324556815561596	60	1519	6	"diseases.gad"
"melanoma cancer"	"melanoma cancer"	1	0.240947992100066	0.230510237459942	0.0214439324567483	0.0324556815561596	61	1519	6	"diseases.gad"
"colon cancer"	"colon cancer"	2	0.742593811718236	0.648542981617829	0.0280859502526449	0.0403285439525157	188	1519	6	"diseases.gad"
"liver cancer"	"liver cancer"	1	0.276497695852535	0.262887105461804	0.0278468426404173	0.0403285439525157	70	1519	6	"diseases.gad"
"thromboembolic disease"	"thromboembolic disease"	1	0.28439763001975	0.270024945237431	0.0293672369511071	0.0411141317315499	72	1519	6	"diseases.gad"
"blood"	"blood"	1	0.30019749835418	0.284238421391947	0.032511085689973	0.0433481142532973	76	1519	6	"diseases.gad"
"ovarian cancer"	"ovarian cancer"	1	0.30019749835418	0.284238421391947	0.032511085689973	0.0433481142532973	76	1519	6	"diseases.gad"
"bladder cancer"	"bladder cancer"	1	0.304147465437788	0.287778831389589	0.0333181990547244	0.0433911429549899	77	1519	6	"diseases.gad"
"lympha cancer"	"lympha cancer"	1	0.35154707044108	0.329859429282499	0.0436396268155243	0.0555413432197582	89	1519	6	"diseases.gad"
"cardiovascular disease lack detail labels"	"cardiovascular disease lack detail labels"	1	0.36734693877551	0.343720419522169	0.047331436741791	0.0563949033519212	93	1519	6	"diseases.gad"
"hepatitis"	"hepatitis"	1	0.36734693877551	0.343720419522169	0.047331436741791	0.0563949033519212	93	1519	6	"diseases.gad"
"Parkinsons disease"	"Parkinsons disease"	1	0.359447004608295	0.336800291635123	0.0454703122615576	0.0563949033519212	91	1519	6	"diseases.gad"
"leukemia cancer"	"leukemia cancer"	1	0.375246872942726	0.350619812943635	0.0492225874838014	0.057426352064435	95	1519	6	"diseases.gad"
"digestion"	"digestion"	1	0.402896642527979	0.374604406002331	0.0560721770252825	0.0640824880288943	102	1519	6	"diseases.gad"
"Crohns disease"	"Crohns disease"	1	0.438446346280448	0.405068519554515	0.0653841107538085	0.0732302040442655	111	1519	6	"diseases.gad"
"prostate cancer"	"prostate cancer"	1	0.493745885450955	0.45162257839613	0.0809206577349556	0.0888540555521081	125	1519	6	"diseases.gad"
"sclerosis"	"sclerosis"	1	0.552995391705069	0.500374490589135	0.0988577809836015	0.106462225674648	140	1519	6	"diseases.gad"
"unknown other"	"unknown other"	1	0.572745227123107	0.516365947167064	0.105107926479361	0.111057431751778	145	1519	6	"diseases.gad"
"arthritis"	"arthritis"	1	0.616194865042791	0.551090993395766	0.119295872364603	0.123714238007737	156	1519	6	"diseases.gad"
"Alzheimers disease"	"Alzheimers disease"	1	0.63594470046083	0.566667760662112	0.125932082510445	0.128221756737908	161	1519	6	"diseases.gad"
"psychoses"	"psychoses"	1	0.770243581303489	0.669153040403516	0.173718376107925	0.173718376107925	195	1519	6	"diseases.gad"
"Balkan Nephropathy"	"Balkan Nephropathy"	1	0.00604432505036938	0.00600779118505485	0	0	1	2978	18	"diseases.disgenet"
"Central Nervous System Neoplasms"	"Central Nervous System Neoplasms"	1	0.00604432505036938	0.00600779118505485	0	0	1	2978	18	"diseases.disgenet"
"Choroid Plexus Papilloma"	"Choroid Plexus Papilloma"	1	0.00604432505036938	0.00600779118505485	0	0	1	2978	18	"diseases.disgenet"
"Choroid Plexus Carcinoma"	"Choroid Plexus Carcinoma"	1	0.00604432505036938	0.00600779118505485	0	0	1	2978	18	"diseases.disgenet"
"ADRENOCORTICAL CARCINOMA, HEREDITARY"	"ADRENOCORTICAL CARCINOMA, HEREDITARY"	1	0.00604432505036938	0.00600779118505485	0	0	1	2978	18	"diseases.disgenet"
"Adrenocortical Carcinoma, Pediatric"	"Adrenocortical Carcinoma, Pediatric"	1	0.00604432505036938	0.00600779118505485	0	0	1	2978	18	"diseases.disgenet"
"Li-Fraumeni-Like Syndrome"	"Li-Fraumeni-Like Syndrome"	1	0.00604432505036938	0.00600779118505485	0	0	1	2978	18	"diseases.disgenet"
"Chromosome 17 deletion"	"Chromosome 17 deletion"	1	0.00604432505036938	0.00600779118505485	0	0	1	2978	18	"diseases.disgenet"
"BASAL CELL CARCINOMA, SUSCEPTIBILITY TO, 7"	"BASAL CELL CARCINOMA, SUSCEPTIBILITY TO, 7"	1	0.00604432505036938	0.00600779118505485	0	0	1	2978	18	"diseases.disgenet"
"Polycystic kidneys, severe infantile with tuberous sclerosis"	"Polycystic kidneys, severe infantile with tuberous sclerosis"	1	0.00604432505036938	0.00600779118505485	0	0	1	2978	18	"diseases.disgenet"
"XERODERMA PIGMENTOSUM, COMPLEMENTATION GROUP E"	"XERODERMA PIGMENTOSUM, COMPLEMENTATION GROUP E"	1	0.00604432505036938	0.00600779118505485	0	0	1	2978	18	"diseases.disgenet"
"ANEMIA, HYPOCHROMIC MICROCYTIC, WITH IRON OVERLOAD 2"	"ANEMIA, HYPOCHROMIC MICROCYTIC, WITH IRON OVERLOAD 2"	1	0.00604432505036938	0.00600779118505485	0	0	1	2978	18	"diseases.disgenet"
"Esophageal Neoplasms"	"Esophageal Neoplasms"	4	0.271994627266622	0.266354826859075	4.64770550148701e-06	4.82646340539035e-05	45	2978	18	"diseases.disgenet"
"Mouth Neoplasms"	"Mouth Neoplasms"	3	0.157152451309604	0.154890826011196	1.28722553057573e-05	0.000124125319019803	26	2978	18	"diseases.disgenet"
"Vulvar Lichen Sclerosus"	"Vulvar Lichen Sclerosus"	1	0.0120886501007388	0.0120115462322628	3.45157963910915e-05	0.000202592717947711	2	2978	18	"diseases.disgenet"
"Adenocarcinoma, Clear Cell"	"Adenocarcinoma, Clear Cell"	1	0.0120886501007388	0.0120115462322628	3.45157963910915e-05	0.000202592717947711	2	2978	18	"diseases.disgenet"
"Anaplastic thyroid carcinoma"	"Anaplastic thyroid carcinoma"	1	0.0120886501007388	0.0120115462322628	3.45157963910915e-05	0.000202592717947711	2	2978	18	"diseases.disgenet"
"Cervix carcinoma"	"Cervix carcinoma"	1	0.0120886501007388	0.0120115462322628	3.45157963910915e-05	0.000202592717947711	2	2978	18	"diseases.disgenet"
"Mediastinal Germ Cell Tumor"	"Mediastinal Germ Cell Tumor"	1	0.0120886501007388	0.0120115462322628	3.45157963910915e-05	0.000202592717947711	2	2978	18	"diseases.disgenet"
"LI-FRAUMENI SYNDROME 1"	"LI-FRAUMENI SYNDROME 1"	1	0.0120886501007388	0.0120115462322628	3.45157963910915e-05	0.000202592717947711	2	2978	18	"diseases.disgenet"
"Li-Fraumeni Syndrome 2"	"Li-Fraumeni Syndrome 2"	1	0.0120886501007388	0.0120115462322628	3.45157963910915e-05	0.000202592717947711	2	2978	18	"diseases.disgenet"
"TUBEROUS SCLEROSIS 2 (disorder)"	"TUBEROUS SCLEROSIS 2 (disorder)"	1	0.0120886501007388	0.0120115462322628	3.45157963910915e-05	0.000202592717947711	2	2978	18	"diseases.disgenet"
"Alveolar rhabdomyosarcoma"	"Alveolar rhabdomyosarcoma"	1	0.0120886501007388	0.0120115462322628	3.45157963910915e-05	0.000202592717947711	2	2978	18	"diseases.disgenet"
"Keloid"	"Keloid"	2	0.0785762256548019	0.0777864666536578	5.10994092585806e-05	0.000287434177079516	13	2978	18	"diseases.disgenet"
"Keratosis"	"Keratosis"	1	0.0181329751511081	0.018011265141624	0.000103176251577671	0.000435274811343301	3	2978	18	"diseases.disgenet"
"Acute Megakaryocytic Leukemias"	"Acute Megakaryocytic Leukemias"	1	0.0181329751511081	0.018011265141624	0.000103176251577671	0.000435274811343301	3	2978	18	"diseases.disgenet"
"Thymoma"	"Thymoma"	1	0.0181329751511081	0.018011265141624	0.000103176251577671	0.000435274811343301	3	2978	18	"diseases.disgenet"
"Genitourinary Neoplasms"	"Genitourinary Neoplasms"	1	0.0181329751511081	0.018011265141624	0.000103176251577671	0.000435274811343301	3	2978	18	"diseases.disgenet"
"Li-Fraumeni Syndrome"	"Li-Fraumeni Syndrome"	1	0.0181329751511081	0.018011265141624	0.000103176251577671	0.000435274811343301	3	2978	18	"diseases.disgenet"
"GLIOMA SUSCEPTIBILITY 1"	"GLIOMA SUSCEPTIBILITY 1"	1	0.0181329751511081	0.018011265141624	0.000103176251577671	0.000435274811343301	3	2978	18	"diseases.disgenet"
"Tuberous Sclerosis"	"Tuberous Sclerosis"	1	0.0181329751511081	0.018011265141624	0.000103176251577671	0.000435274811343301	3	2978	18	"diseases.disgenet"
"TUBEROUS SCLEROSIS 1 (disorder)"	"TUBEROUS SCLEROSIS 1 (disorder)"	1	0.0181329751511081	0.018011265141624	0.000103176251577671	0.000435274811343301	3	2978	18	"diseases.disgenet"
"Demyelinating Diseases"	"Demyelinating Diseases"	1	0.0241773002014775	0.0240069479131382	0.000205613034887128	0.000771048880826731	4	2978	18	"diseases.disgenet"
"Penile Neoplasms"	"Penile Neoplasms"	1	0.0241773002014775	0.0240069479131382	0.000205613034887128	0.000771048880826731	4	2978	18	"diseases.disgenet"
"Urologic Neoplasms"	"Urologic Neoplasms"	1	0.0241773002014775	0.0240069479131382	0.000205613034887128	0.000771048880826731	4	2978	18	"diseases.disgenet"
"Leukemia, Megakaryoblastic, of Down Syndrome"	"Leukemia, Megakaryoblastic, of Down Syndrome"	1	0.0241773002014775	0.0240069479131382	0.000205613034887128	0.000771048880826731	4	2978	18	"diseases.disgenet"
"Pancreatic Neoplasm"	"Pancreatic Neoplasm"	3	0.326393552719946	0.318645010734102	0.00024488928019621	0.000893514941256441	54	2978	18	"diseases.disgenet"
"Squamous cell carcinoma"	"Squamous cell carcinoma"	3	0.338482202820685	0.330220654078903	0.000282260581359822	0.00100276785483095	56	2978	18	"diseases.disgenet"
"Small cell carcinoma of lung"	"Small cell carcinoma of lung"	2	0.139019476158496	0.137158054381005	0.000304657120468431	0.00102821778158096	23	2978	18	"diseases.disgenet"
"Arsenic Poisoning"	"Arsenic Poisoning"	2	0.139019476158496	0.137158054381005	0.000304657120468431	0.00102821778158096	23	2978	18	"diseases.disgenet"
"Hepatoblastoma"	"Hepatoblastoma"	1	0.0302216252518469	0.0299985945468056	0.000341460604951855	0.0010720274806628	5	2978	18	"diseases.disgenet"
"Breast adenocarcinoma"	"Breast adenocarcinoma"	1	0.0302216252518469	0.0299985945468056	0.000341460604951855	0.0010720274806628	5	2978	18	"diseases.disgenet"
"Lymphangioleiomyomatosis"	"Lymphangioleiomyomatosis"	1	0.0302216252518469	0.0299985945468056	0.000341460604951855	0.0010720274806628	5	2978	18	"diseases.disgenet"
"Pancreatic carcinoma"	"Pancreatic carcinoma"	1	0.0362659503022163	0.0359862050426262	0.00051035619218756	0.00153106857656268	6	2978	18	"diseases.disgenet"
"Fibroid Tumor"	"Fibroid Tumor"	1	0.0362659503022163	0.0359862050426262	0.00051035619218756	0.00153106857656268	6	2978	18	"diseases.disgenet"
"Carotid Artery Diseases"	"Carotid Artery Diseases"	1	0.0423102753525856	0.0419697794005999	0.000711939781367401	0.00181343151857734	7	2978	18	"diseases.disgenet"
"gallbladder neoplasm"	"gallbladder neoplasm"	1	0.0423102753525856	0.0419697794005999	0.000711939781367401	0.00181343151857734	7	2978	18	"diseases.disgenet"
"Chronic Lymphocytic Leukemia"	"Chronic Lymphocytic Leukemia"	2	0.181329751511081	0.17847801558826	0.000680139579581823	0.00181343151857734	30	2978	18	"diseases.disgenet"
"Liver Diseases, Parasitic"	"Liver Diseases, Parasitic"	1	0.0423102753525856	0.0419697794005999	0.000711939781367401	0.00181343151857734	7	2978	18	"diseases.disgenet"
"Carcinoma, Small Cell"	"Carcinoma, Small Cell"	1	0.0423102753525856	0.0419697794005999	0.000711939781367401	0.00181343151857734	7	2978	18	"diseases.disgenet"
"Giant Cell Glioblastoma"	"Giant Cell Glioblastoma"	1	0.0423102753525856	0.0419697794005999	0.000711939781367401	0.00181343151857734	7	2978	18	"diseases.disgenet"
"Pancreatic carcinoma, familial"	"Pancreatic carcinoma, familial"	1	0.0423102753525856	0.0419697794005999	0.000711939781367401	0.00181343151857734	7	2978	18	"diseases.disgenet"
"Lymphatic Metastasis"	"Lymphatic Metastasis"	1	0.0423102753525856	0.0419697794005999	0.000711939781367401	0.00181343151857734	7	2978	18	"diseases.disgenet"
"Pathological accumulation of air in tissues"	"Pathological accumulation of air in tissues"	1	0.048354600402955	0.0479493176207267	0.000945854094291502	0.00224018074963777	8	2978	18	"diseases.disgenet"
"T-Cell Lymphoma"	"T-Cell Lymphoma"	1	0.048354600402955	0.0479493176207267	0.000945854094291502	0.00224018074963777	8	2978	18	"diseases.disgenet"
"Adenocarcinoma Of Esophagus"	"Adenocarcinoma Of Esophagus"	1	0.048354600402955	0.0479493176207267	0.000945854094291502	0.00224018074963777	8	2978	18	"diseases.disgenet"
"Invasive Ductal Breast Carcinoma"	"Invasive Ductal Breast Carcinoma"	1	0.048354600402955	0.0479493176207267	0.000945854094291502	0.00224018074963777	8	2978	18	"diseases.disgenet"
"Neoplastic Syndromes, Hereditary"	"Neoplastic Syndromes, Hereditary"	2	0.205507051712559	0.202000626959775	0.000987370436691211	0.00229818980953989	34	2978	18	"diseases.disgenet"
"Hereditary Breast and Ovarian Cancer Syndrome"	"Hereditary Breast and Ovarian Cancer Syndrome"	1	0.0543989254533244	0.0539248197030066	0.00121174457255136	0.00277263588634632	9	2978	18	"diseases.disgenet"
"Basal cell carcinoma"	"Basal cell carcinoma"	1	0.0604432505036938	0.0598962856474397	0.00150925936038868	0.00299632373018341	10	2978	18	"diseases.disgenet"
"Thrombocythemia, Essential"	"Thrombocythemia, Essential"	1	0.0604432505036938	0.0598962856474397	0.00150925936038868	0.00299632373018341	10	2978	18	"diseases.disgenet"
"Adrenocortical carcinoma"	"Adrenocortical carcinoma"	1	0.0604432505036938	0.0598962856474397	0.00150925936038868	0.00299632373018341	10	2978	18	"diseases.disgenet"
"gliosarcoma"	"gliosarcoma"	1	0.0604432505036938	0.0598962856474397	0.00150925936038868	0.00299632373018341	10	2978	18	"diseases.disgenet"
"Epithelial ovarian cancer"	"Epithelial ovarian cancer"	1	0.0604432505036938	0.0598962856474397	0.00150925936038868	0.00299632373018341	10	2978	18	"diseases.disgenet"
"Sarcoma"	"Sarcoma"	1	0.0604432505036938	0.0598962856474397	0.00150925936038868	0.00299632373018341	10	2978	18	"diseases.disgenet"
"LEUKEMIA, ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO, 3"	"LEUKEMIA, ACUTE LYMPHOBLASTIC, SUSCEPTIBILITY TO, 3"	1	0.0604432505036938	0.0598962856474397	0.00150925936038868	0.00299632373018341	10	2978	18	"diseases.disgenet"
"Brain Diseases"	"Brain Diseases"	1	0.0604432505036938	0.0598962856474397	0.00150925936038868	0.00299632373018341	10	2978	18	"diseases.disgenet"
"Burkitt Lymphoma"	"Burkitt Lymphoma"	1	0.0604432505036938	0.0598962856474397	0.00150925936038868	0.00299632373018341	10	2978	18	"diseases.disgenet"
"Adrenal Gland Neoplasms"	"Adrenal Gland Neoplasms"	1	0.0664875755540631	0.0658637154540259	0.00183804928764825	0.00359618338887702	11	2978	18	"diseases.disgenet"
"Neoplasm Metastasis"	"Neoplasm Metastasis"	3	0.568166554734721	0.54709041286652	0.00202812942293195	0.00391139245851163	94	2978	18	"diseases.disgenet"
"Squamous cell carcinoma of the head and neck"	"Squamous cell carcinoma of the head and neck"	1	0.0725319006044325	0.0718271091227653	0.00219776785282429	0.00417885436804619	12	2978	18	"diseases.disgenet"
"Squamous cell carcinoma of esophagus"	"Squamous cell carcinoma of esophagus"	2	0.278038952316991	0.272180991841021	0.00239336839769438	0.00448756574567697	46	2978	18	"diseases.disgenet"
"Nasopharyngeal carcinoma"	"Nasopharyngeal carcinoma"	1	0.0785762256548019	0.0777864666536578	0.00258807120619988	0.00465852817115979	13	2978	18	"diseases.disgenet"
"West Syndrome"	"West Syndrome"	1	0.0785762256548019	0.0777864666536578	0.00258807120619988	0.00465852817115979	13	2978	18	"diseases.disgenet"
"Barrett Esophagus"	"Barrett Esophagus"	1	0.0785762256548019	0.0777864666536578	0.00258807120619988	0.00465852817115979	13	2978	18	"diseases.disgenet"
"Hypertrophic Cardiomyopathy"	"Hypertrophic Cardiomyopathy"	1	0.0906648757555406	0.0896930733019022	0.00345907003711088	0.0059868519873073	15	2978	18	"diseases.disgenet"
"Brain Ischemia"	"Brain Ischemia"	2	0.314304902619208	0.307053222837913	0.00340607952806134	0.0059868519873073	52	2978	18	"diseases.disgenet"
"Osteosarcoma"	"Osteosarcoma"	1	0.0906648757555406	0.0896930733019022	0.00345907003711088	0.0059868519873073	15	2978	18	"diseases.disgenet"
"Hemangiosarcoma"	"Hemangiosarcoma"	1	0.09670920080591	0.0956403224192542	0.00393909092370576	0.00664721593375347	16	2978	18	"diseases.disgenet"
"Cholangiocarcinoma"	"Cholangiocarcinoma"	1	0.09670920080591	0.0956403224192542	0.00393909092370576	0.00664721593375347	16	2978	18	"diseases.disgenet"
"Nerve Degeneration"	"Nerve Degeneration"	2	0.332437877770316	0.324434850475426	0.00399766169371814	0.00666276948953023	55	2978	18	"diseases.disgenet"
"Lymphoma, T-Cell, Cutaneous"	"Lymphoma, T-Cell, Cutaneous"	1	0.102753525856279	0.101583535398759	0.00444834738354227	0.00732349874119763	17	2978	18	"diseases.disgenet"
"Malignant neoplasm of prostate"	"Malignant neoplasm of prostate"	1	0.108797850906649	0.107522712240417	0.00498650857616543	0.00801403164026586	18	2978	18	"diseases.disgenet"
